2.529806300553427, 4.892773704432155
2.54995104299702, 0.8164575025412439
2.5704746700723713, 4.928245844953558
2.5886611323967648, 4.908287286817664
2.611611323967646, 6.8346680306860925
2.6303276353276352, 3.838969804445995
2.6489548744146445, 7.899871489677182
2.6702320136228184, 11.936006696885185
2.690495955725841, 9.946925960678012
2.71169582801192, 9.901313476859452
2.7289974457215838, 10.93241522662705
2.750274584929757, 9.93333050972624
2.771551724137931, 6.878147570060543
2.792828863346105, 6.882030564460777
2.811066411238825, 5.869514093419403
2.8313303533418477, 12.930791435348088
2.849567901234568, 6.874991601578902
2.8708450404427417, 9.900846965173733
2.8911089825457643, 2.856383340250339
2.9093465304384845, 11.875754220540758
2.9309131545338443, 9.890269632757319
2.9539272030651342, 9.910051100048365
2.9701383567475523, 7.865961969369197
2.990402298850575, 10.903015592629718
3.0116794380587484, 11.902982235891377
3.029916985951469, 7.846006623168639
3.0523648361004683, 9.877782121788691
3.072342486164325, 9.885475256513846
3.089695615155385, 4.839171901199819
3.1119859514687103, 6.848022054877557
3.1299340144742445, 7.794753520820846
3.150487441464453, 8.845992666641274
3.1727777777777777, 5.8293374614803195
3.195068114091103, 5.844488584421994
3.2102660706683697, 2.825546042171659
3.2335696040868456, 3.8466045707014516
3.251549595572584, 3.8370489830670422
3.2701463798015524, 0.7400489235875085
3.2901527654975933, 0.736503007726327
